City,Status,assignee,Type,name_en,name_zh,OSM Search,GM Search,osm_type,osm_id,GM locatio,OSM location,source,lon,lat,custom_name,comments,wikidata,wikipedia
Siem Reap,OSM,arun,Tourism,Banteay Srei,女王宫,https://batpad.github.io/quick-geocode/?name=Banteay%20Srei&city=Siem%20Reap,"https://www.google.com/maps/search/Banteay+Srei,+Siem+Reap/",way,227968458,,#N/A,,,,,,Q790099,en:Banteay Srei
Siem Reap,OSM,arun,Tourism,Bayon,巴戎寺,https://batpad.github.io/quick-geocode/?name=Bayon&city=Siem%20Reap,"https://www.google.com/maps/search/Bayon,+Siem+Reap/",way,205585419,"https://www.google.com/maps/place/The+Bayon/@13.4413567,103.8588791,17z/data=!3m1!4b1!4m5!3m4!1s0x3110142eaef23a95:0xa956c7b5e1b19d63!8m2!3d13.4413567!4d103.8588791",http://www.openstreetmap.org/?mlat=13.4413567&mlon=103.8588791#map=18/13.4413567/103.8588791&layers=D,,,,,,Q654024,
Siem Reap,OSM,arun,Tourism,Beng Mealea,崩密列,https://batpad.github.io/quick-geocode/?name=Beng%20Mealea&city=Siem%20Reap,"https://www.google.com/maps/search/Beng+Mealea,+Siem+Reap/",way,194608057,"https://www.google.com/maps/place/Prasat+Beng+Mealea/@13.4740834,104.2271447,16z/data=!4m5!3m4!1s0x0:0x302a1ff211fac77d!8m2!3d13.475565!4d104.228797",http://www.openstreetmap.org/?mlat=13.475565&mlon=104.228797#map=18/13.4740834/104.2271447&layers=D,,,,,,Q817162,
Siem Reap,OSM,arun,Tourism,Koh Ker,贡开,https://batpad.github.io/quick-geocode/?name=Koh%20Ker&city=Siem%20Reap,"https://www.google.com/maps/search/Koh+Ker,+Siem+Reap/",way,207274758,"https://www.google.com/maps/place/Koh+Ker+Temple/@13.7822429,104.5368065,17.5z/data=!4m12!1m6!3m5!1s0x3111a6ebece9c175:0x59d371161c428c3f!2sThom+Temple!8m2!3d13.7833466!4d104.5382174!3m4!1s0x0:0xa71c0c8f41f30b5c!8m2!3d13.7831052!4d104.5372088",http://www.openstreetmap.org/?mlat=13.7833466&mlon=104.5382174!3m4!1s0x0:0xa71c0c8f41f30b5c!8m2!/?mlat=13.7831052&mlon=104.5382174!3m4!1s0x0:0xa71c0c8f41f30b5c!8m2!/?mlat=13.7831052&mlon=104.5372088#map=18/13.7822429/104.5368065&layers=D,,,,,,Q1778458,en:Koh Ker
Siem Reap,OSM,arun,Tourism,Phimeanakas,空中宫殿,https://batpad.github.io/quick-geocode/?name=Phimeanakas&city=Siem%20Reap,"https://www.google.com/maps/search/Phimeanakas,+Siem+Reap/",way,240089394,,#N/A,,,,,,Q584347,
Siem Reap,OSM,arun,Tourism,Phnom Bakheng,巴肯山,https://batpad.github.io/quick-geocode/?name=Phnom%20Bakheng&city=Siem%20Reap,"https://www.google.com/maps/search/Phnom+Bakheng,+Siem+Reap/",way,228284686,,#N/A,,,,,,Q578075,
Siem Reap,OSM,arun,Tourism,Preah Khan,圣剑寺,https://batpad.github.io/quick-geocode/?name=Preah%20Khan&city=Siem%20Reap,"https://www.google.com/maps/search/Preah+Khan,+Siem+Reap/",relation,6644694,"https://www.google.com/maps/place/Preah+Khan+Temple/@13.4619053,103.8718644,17z/data=!3m1!4b1!4m5!3m4!1s0x311015b38b60a611:0xac2aec7536309927!8m2!3d13.4619053!4d103.8718644",http://www.openstreetmap.org/?mlat=13.4619053&mlon=103.8718644#map=18/13.4619053/103.8718644&layers=D,,,,,,Q944217,
Siem Reap,OSM,arun,Tourism,Srah Srang,皇家浴池,https://batpad.github.io/quick-geocode/?name=Srah%20Srang&city=Siem%20Reap,"https://www.google.com/maps/search/Srah+Srang,+Siem+Reap/",way,19727965,,#N/A,,,,,,Q609935,en:Srah Srang
Siem Reap,OSM,arun,Tourism,Ta Prohm,塔布笼寺,https://batpad.github.io/quick-geocode/?name=Ta%20Prohm&city=Siem%20Reap,"https://www.google.com/maps/search/Ta+Prohm,+Siem+Reap/",way,228146902,,#N/A,,,,,,Q592846,
Siem Reap,OSM,arun,Tourism,Tonle Sap,洞里萨湖,https://batpad.github.io/quick-geocode/?name=Tonle%20Sap&city=Siem%20Reap,"https://www.google.com/maps/search/Tonle+Sap,+Siem+Reap/",relation,5638825,"https://www.google.com/maps/place/Tonlé+Sap/@12.8067897,103.6134301,9z/data=!3m1!4b1!4m5!3m4!1s0x310fc8e30ae43425:0x7d554ad9a332c7aa!8m2!3d12.9276385!4d104.0536735",http://www.openstreetmap.org/?mlat=12.9276385&mlon=104.0536735#map=18/12.8067897/103.6134301&layers=D,,,,,,Q199938,
Siem Reap,OSM,arun,Tourism,Western Mebon,西梅奔寺,https://batpad.github.io/quick-geocode/?name=Western%20Mebon&city=Siem%20Reap,"https://www.google.com/maps/search/Western+Mebon,+Siem+Reap/",way,194784742,,#N/A,,,,,,Q599465,
Singapore,OSM,,Hotel,Marina Bay Sands,新加坡滨海湾金沙大酒店,https://batpad.github.io/quick-geocode/?name=Marina%20Bay%20Sands&city=Singapore,"https://www.google.com/maps/search/Marina+Bay+Sands,+Singapore/",node,4302905987,,#N/A,,103.85812,1.2822,Marina Bay Sands,,Q548679,
Singapore,OSM,,Hotel,"Shangri - La Hotel, Singapore",新加坡香格里拉大酒店,"https://batpad.github.io/quick-geocode/?name=Shangri%20-%20La%20Hotel,%20Singapore&city=Singapore","https://www.google.com/maps/search/Shangri+-+La+Hotel,+Singapore,+Singapore/",way,41890532,,#N/A,,103.82652,1.3113,La Hotel,,Q6146488,en:Shangri-La Hotel Singapore
Singapore,OSM,,Restaurant,Lau Pa Sat,老巴刹美食中心,https://batpad.github.io/quick-geocode/?name=Lau%20Pa%20Sat&city=Singapore,"https://www.google.com/maps/search/Lau+Pa+Sat,+Singapore/",node,602892250,,#N/A,,103.85042,1.28058,Lau Pa Sat,,Q7697795,
Singapore,OSM,,Shopping,Mustafa Centre,慕达发购物中心,https://batpad.github.io/quick-geocode/?name=Mustafa%20Centre&city=Singapore,"https://www.google.com/maps/search/Mustafa+Centre,+Singapore/",node,4419690490,,#N/A,,103.85533,1.3101,Mustafa Centre,,Q6943245,
Singapore,OSM,,Tourism,Bayfront MRT Station,海湾舫站,https://batpad.github.io/quick-geocode/?name=Bayfront%20MRT%20Station&city=Singapore,"https://www.google.com/maps/search/Bayfront+MRT+Station,+Singapore/",node,1619266214,,#N/A,,103.85965,1.28295,Bayfront MRT Station,,Q1106644,
Singapore,OSM,,Tourism,Flower Dome,花穹,https://batpad.github.io/quick-geocode/?name=Flower%20Dome&city=Singapore,"https://www.google.com/maps/search/Flower+Dome,+Singapore/",way,171142595,,#N/A,,103.86471,1.28461,Flower Dome,,Q630135,
