City,Status,assignee,Type,name_en,name_zh,OSM Search,GM Search,osm_type,osm_id,GM locatio,OSM location,source,lon,lat,custom_name,comments,wikidata,wikipedia
London,OSM,,Tourism,Southwark Cathedral,萨瑟克大教堂,https://batpad.github.io/quick-geocode/?name=Southwark%20Cathedral&city=London,"https://www.google.com/maps/search/Southwark+Cathedral,+London/",way,26183417,,#N/A,,-0.089608163194656,51.5060098546278,Southwark Cathedral,,,en:Southwark Cathedral
London,OSM,,Tourism,Tate Modern,泰德现代博物馆,https://batpad.github.io/quick-geocode/?name=Tate%20Modern&city=London,"https://www.google.com/maps/search/Tate+Modern,+London/",way,24642569,,#N/A,,-0.099591485948563,51.5076266681908,Tate Modern,,,en:Tate Modern
London,OSM,,Tourism,The Central Criminal Court ( Old Bailey ),中央刑事法院(老贝利),https://batpad.github.io/quick-geocode/?name=The%20Central%20Criminal%20Court%20(%20Old%20Bailey%20)&city=London,"https://www.google.com/maps/search/The+Central+Criminal+Court+(+Old+Bailey+),+London/",way,26183027,,#N/A,,-0.101348862600326,51.5154399923325,The Central Criminal Court,,,en:Old Bailey
London,OSM,,Tourism,The UK Supreme Court,英国最高法院,https://batpad.github.io/quick-geocode/?name=The%20UK%20Supreme%20Court&city=London,"https://www.google.com/maps/search/The+UK+Supreme+Court,+London/",way,39811548,,#N/A,,-0.127865932829380,51.5004063778275,The UK Supreme Court,,,en:Supreme Court of the United Kingdom
London,OSM,,Tourism,Tower Bridge,伦敦塔桥,https://batpad.github.io/quick-geocode/?name=Tower%20Bridge&city=London,"https://www.google.com/maps/search/Tower+Bridge,+London/",node,1289196167,,#N/A,,-0.0749865517342091,51.5054685599846,Tower Bridge,,,en:Tower Bridge
London,OSM,,Tourism,Velodrome,奥林匹克公园自行车馆,https://batpad.github.io/quick-geocode/?name=Velodrome&city=London,"https://www.google.com/maps/search/Velodrome,+London/",way,104341570,,#N/A,,-0.015558476126862,51.5505415867206,Velodrome,esta con nombre alternativo,,en:London Velopark
London,OSM,,Tourism,Wembley Stadium,温布利体育场,https://batpad.github.io/quick-geocode/?name=Wembley%20Stadium&city=London,"https://www.google.com/maps/search/Wembley+Stadium,+London/",way,116587436,,#N/A,,-0.279058484621048,51.5559382514818,Wembley Stadium,,,en:Wembley Stadium
London,OSM,,Tourism,Westminster Abbey,威斯敏斯特大教堂,https://batpad.github.io/quick-geocode/?name=Westminster%20Abbey&city=London,"https://www.google.com/maps/search/Westminster+Abbey,+London/",way,364313092,,#N/A,,-0.127488862023353,51.4993117138442,Westminster Abbey,,Q5933,en:Westminster Abbey
Los Angeles,OSM,danny,Shopping,Barneys New York,巴尼斯纽约精品店,https://batpad.github.io/quick-geocode/?name=Barneys%20New%20York&city=Los%20Angeles,"https://www.google.com/maps/search/Barneys+New+York,+Los+Angeles/",way,423517415,,#N/A,overpass,,,,,,en:Barneys New York
Los Angeles,OSM,danny,Tourism,Beverly Hills,比弗利山,https://batpad.github.io/quick-geocode/?name=Beverly%20Hills&city=Los%20Angeles,"https://www.google.com/maps/search/Beverly+Hills,+Los+Angeles/",relation,3503615,,#N/A,quick-geocode,,,,,Q127856,
Los Angeles,OSM,danny,Tourism,Big Bear Lake,大熊湖,https://batpad.github.io/quick-geocode/?name=Big%20Bear%20Lake&city=Los%20Angeles,"https://www.google.com/maps/search/Big+Bear+Lake,+Los+Angeles/",relation,4045674,,#N/A,osm-nominatim,,,,,,en:Big Bear Lake
Los Angeles,OSM,danny,Tourism,Bradbury Building,布拉德伯里大厦,https://batpad.github.io/quick-geocode/?name=Bradbury%20Building&city=Los%20Angeles,"https://www.google.com/maps/search/Bradbury+Building,+Los+Angeles/",way,427942768,,#N/A,overpass,,,,,,en:Bradbury Building
Los Angeles,OSM,danny,Tourism,Catalina Island,卡特琳娜岛,https://batpad.github.io/quick-geocode/?name=Catalina%20Island&city=Los%20Angeles,"https://www.google.com/maps/search/Catalina+Island,+Los+Angeles/",relation,6169475,,#N/A,osm-nominatim,,,,,Q845229,"en:Santa Catalina Island, California"
Los Angeles,OSM,danny,Tourism,Dolby Theatre,杜比剧院,https://batpad.github.io/quick-geocode/?name=Dolby%20Theatre&city=Los%20Angeles,"https://www.google.com/maps/search/Dolby+Theatre,+Los+Angeles/",way,151485233,,#N/A,overpass,,,,,,en:Dolby Theatre
Los Angeles,OSM,danny,Tourism,Getty Center,盖帝艺术中心,https://batpad.github.io/quick-geocode/?name=Getty%20Center&city=Los%20Angeles,"https://www.google.com/maps/search/Getty+Center,+Los+Angeles/",way,121178631,,#N/A,google,,,,,,en:J. Paul Getty Museum
Los Angeles,OSM,danny,Tourism,Hollywood,好莱坞,https://batpad.github.io/quick-geocode/?name=Hollywood&city=Los%20Angeles,"https://www.google.com/maps/search/Hollywood,+Los+Angeles/",node,1830231415,,#N/A,quick-geocode,,,,,,en:Hollywood
Los Angeles,OSM,danny,Tourism,Joshua Tree National Park,约书亚树国家公园,https://batpad.github.io/quick-geocode/?name=Joshua%20Tree%20National%20Park&city=Los%20Angeles,"https://www.google.com/maps/search/Joshua+Tree+National+Park,+Los+Angeles/",relation,6145614,,#N/A,osm-nominatim,,,,,Q735202,en:Joshua Tree National Park
Los Angeles,OSM,danny,Tourism,Knott's Berry Farm,诺氏果园,https://batpad.github.io/quick-geocode/?name=Knott's%20Berry%20Farm&city=Los%20Angeles,"https://www.google.com/maps/search/Knott's+Berry+Farm,+Los+Angeles/",way,329124286,"https://www.google.com/maps/place/Knott's+Berry+Farm/@33.842345,-117.9996606,17z/data=!4m8!1m2!2m1!1sKnott's+Berry+Farm,+Los+Angeles!3m4!1s0x0:0xae8e394e901e3055!8m2!3d33.844304!4d-118.000227",http://www.openstreetmap.org/?mlat=33.844304&mlon=-118.000227#map=18/33.842345/-117.9996606&layers=D17z/data=!4m8!1m2!2m1!1sKnott's+Berry+Farm&layers=D,quick-geocode,,,,,,en:Knott's Berry Farm
Los Angeles,OSM,danny,Tourism,Little Tokyo,小东京,https://batpad.github.io/quick-geocode/?name=Little%20Tokyo&city=Los%20Angeles,"https://www.google.com/maps/search/Little+Tokyo,+Los+Angeles/",node,150974026,,#N/A,quick-geocode,,,,,Q1780798,
Los Angeles,OSM,danny,Tourism,Long Beach,长滩,https://batpad.github.io/quick-geocode/?name=Long%20Beach&city=Los%20Angeles,"https://www.google.com/maps/search/Long+Beach,+Los+Angeles/",relation,112100,,#N/A,,,,,,,"en:Long Beach, California"
Los Angeles,OSM,danny,Tourism,Manhattan Beach,曼哈顿海滩,https://batpad.github.io/quick-geocode/?name=Manhattan%20Beach&city=Los%20Angeles,"https://www.google.com/maps/search/Manhattan+Beach,+Los+Angeles/",relation,2317589,,#N/A,,,,,,Q568610,"en:Manhattan Beach, California"
Los Angeles,OSM,danny,Tourism,TCL Chinese Theatre,中国大剧院,https://batpad.github.io/quick-geocode/?name=TCL%20Chinese%20Theatre&city=Los%20Angeles,"https://www.google.com/maps/search/TCL+Chinese+Theatre,+Los+Angeles/",way,424105908,,#N/A,overpass,,,,,,en:TCL Chinese Theatre
Los Angeles,OSM,danny,Tourism,"University of California, Los Angeles (UCLA)",加利福尼亚大学洛杉矶分校,"https://batpad.github.io/quick-geocode/?name=University%20of%20California,%20Los%20Angeles%20(UCLA)&city=Los%20Angeles","https://www.google.com/maps/search/University+of+California,+Los+Angeles+(UCLA),+Los+Angeles/",way,24576816,,#N/A,overpass,,,,,,en:University of California Los Angeles
Los Angeles,OSM,danny,Tourism,Walt Disney Concert Hall,华特·迪士尼音乐厅,https://batpad.github.io/quick-geocode/?name=Walt%20Disney%20Concert%20Hall&city=Los%20Angeles,"https://www.google.com/maps/search/Walt+Disney+Concert+Hall,+Los+Angeles/",way,24907820,,#N/A,overpass,,,,,,en:Walt Disney Concert Hall
NYC,OSM,,Hotel,Hostelling International – New York,纽约国际青年旅舍,https://batpad.github.io/quick-geocode/?name=Hostelling%20International%20–%20New%20York&city=NYC,"https://www.google.com/maps/search/Hostelling+International+–+New+York,+NYC/",way,271184934,,#N/A,googlemaps,-73.9665015,40.79865779,Hostelling International,,Q4809305,en:Association Residence Nursing Home
NYC,OSM,,Hotel,Millenium Hilton,纽约希尔顿千禧酒店,https://batpad.github.io/quick-geocode/?name=Millenium%20Hilton&city=NYC,"https://www.google.com/maps/search/Millenium+Hilton,+NYC/",way,278039445,,#N/A,,-74.01036814,40.71116775,Millenium Hilton,,,en:Millenium Hilton Hotel
NYC,OSM,,Restaurant,Daniel,丹尼尔,https://batpad.github.io/quick-geocode/?name=Daniel&city=NYC,"https://www.google.com/maps/search/Daniel,+NYC/",node,2723661031,,#N/A,,-73.96778299,40.76680201,Daniel,,,en:Daniel (restaurant)
NYC,OSM,,Restaurant,Eleven Madison Park,麦迪逊公园十一号,https://batpad.github.io/quick-geocode/?name=Eleven%20Madison%20Park&city=NYC,"https://www.google.com/maps/search/Eleven+Madison+Park,+NYC/",node,3932353662,,#N/A,,-73.98720649,40.74158197,Eleven Madison Park,,,en:Le Bernardin
NYC,OSM,,Restaurant,Veselka,Veselka餐厅,https://batpad.github.io/quick-geocode/?name=Veselka&city=NYC,"https://www.google.com/maps/search/Veselka,+NYC/",way,241822210,,#N/A,,-73.9869595,40.7289371,Veselka,,Q7923183,en:Veselka
NYC,OSM,,Shopping,B&H Photo-Video,B&H照相摄影,https://batpad.github.io/quick-geocode/?name=B&H%20Photo-Video&city=NYC,"https://www.google.com/maps/search/B&H+Photo-Video,+NYC/",node,1297648535,,#N/A,,-73.9961487,40.75319436,B&H Photo,,,en:B&H Photo Video
NYC,OSM,,Shopping,Bloomingdale's Home,布鲁明戴尔百货店,https://batpad.github.io/quick-geocode/?name=Bloomingdale's%20Home&city=NYC,"https://www.google.com/maps/search/Bloomingdale's+Home,+NYC/",way,266217086,,#N/A,googlemaps,-73.9666392,40.76216688,Bloomingdale's,,Q283383,en:Bloomingdale's
NYC,OSM,,Shopping,Fifth Avenue,第五大道,https://batpad.github.io/quick-geocode/?name=Fifth%20Avenue&city=NYC,"https://www.google.com/maps/search/Fifth+Avenue,+NYC/",way,195743336,,#N/A,,-73.97562911,40.76087036,Fifth Avenue,,Q109858,en:Fifth Avenue
NYC,OSM,,Shopping,Macy's,梅西百货,https://batpad.github.io/quick-geocode/?name=Macy's&city=NYC,"https://www.google.com/maps/search/Macy's,+NYC/",way,265302069,,#N/A,,-73.98916959,40.75097106,Macy's,,Q6725862,en:Macy's Herald Square
NYC,OSM,,Shopping,Saks Fifth Avenue,Saks百货,https://batpad.github.io/quick-geocode/?name=Saks%20Fifth%20Avenue&city=NYC,"https://www.google.com/maps/search/Saks+Fifth+Avenue,+NYC/",way,118116797,,#N/A,,-73.97689106,40.75806841,Saks Fifth Avenue,,Q2723882,en:Saks Fifth Avenue
NYC,OSM,,Shopping,Soho NewYork,纽约苏活（Soho）区,https://batpad.github.io/quick-geocode/?name=Soho%20NewYork&city=NYC,"https://www.google.com/maps/search/Soho+NewYork,+NYC/",node,158809984,,#N/A,,-73.99875084,40.72287341,Soho,,,en:SoHo
NYC,OSM,,Shopping,Tiffany & Co,蒂芙尼,https://batpad.github.io/quick-geocode/?name=Tiffany%20&%20Co&city=NYC,"https://www.google.com/maps/search/Tiffany+&+Co,+NYC/",way,265345382,,#N/A,,-73.97378399,40.76257591,Tiffany & Co,,Q1066858,en:Tiffany & Co.
NYC,OSM,,Shopping,Time Warner Center,时代华纳中心,https://batpad.github.io/quick-geocode/?name=Time%20Warner%20Center&city=NYC,"https://www.google.com/maps/search/Time+Warner+Center,+NYC/",way,167923911,,#N/A,,-73.98287114,40.76850368,Time Warner Center,,Q842578,en:Time Warner Center
NYC,OSM,,Tourism,Al Hirschfeld Theater,艾尔赫施菲德剧院,https://batpad.github.io/quick-geocode/?name=Al%20Hirschfeld%20Theater&city=NYC,"https://www.google.com/maps/search/Al+Hirschfeld+Theater,+NYC/",way,265320169,,#N/A,,-73.98934,40.75926,Al Hirschfeld Theater,,Q2829346,en:Al Hirschfeld Theatre
NYC,OSM,,Tourism,Broadway,百老汇,https://batpad.github.io/quick-geocode/?name=Broadway&city=NYC,"https://www.google.com/maps/search/Broadway,+NYC/",way,222299275,,#N/A,,-74.0121727,40.70783463,Broadway,,Q11260,en:Broadway (Manhattan)
NYC,OSM,,Tourism,Bronx Zoo,布朗克斯动物园,https://batpad.github.io/quick-geocode/?name=Bronx%20Zoo&city=NYC,"https://www.google.com/maps/search/Bronx+Zoo,+NYC/",way,38839347,,#N/A,,-73.8771695,40.8491573,Bronx Zoo,,Q739792,en:Bronx Zoo
NYC,OSM,,Tourism,Chelsea,雀儿喜,https://batpad.github.io/quick-geocode/?name=Chelsea&city=NYC,"https://www.google.com/maps/search/Chelsea,+NYC/",node,158869539,,#N/A,,-74.00233028,40.74649266,Chelsea,,Q1069129,
NYC,OSM,,Tourism,Discovery Times Square,发现时代广场,https://batpad.github.io/quick-geocode/?name=Discovery%20Times%20Square&city=NYC,"https://www.google.com/maps/search/Discovery+Times+Square,+NYC/",node,2717293825,,#N/A,,-73.98727076,40.75771885,Discovery Times Square,,,en:Discovery Times Square
NYC,OSM,,Tourism,Duffy Square,杜菲广场,https://batpad.github.io/quick-geocode/?name=Duffy%20Square&city=NYC,"https://www.google.com/maps/search/Duffy+Square,+NYC/",relation,4169781,,#N/A,,-73.9847463,40.75881651,Duffy Square,,Q901251,en:Duffy Square
NYC,OSM,,Tourism,Grace Church,恩典堂,https://batpad.github.io/quick-geocode/?name=Grace%20Church&city=NYC,"https://www.google.com/maps/search/Grace+Church,+NYC/",way,160947235,,#N/A,,-73.9909102,40.7319828,Grace Church,,Q3916756,en:Grace Church (Manhattan)
NYC,OSM,,Tourism,Grand Central Terminal,大中央车站,https://batpad.github.io/quick-geocode/?name=Grand%20Central%20Terminal&city=NYC,"https://www.google.com/maps/search/Grand+Central+Terminal,+NYC/",way,265947358,,#N/A,,-73.97727249,40.7527449,Grand Central Terminal,osm ,Q11290,en:Grand Central Terminal
NYC,OSM,,Tourism,"Intrepid Sea,Air & Space Museum",无畏号海空博物馆,"https://batpad.github.io/quick-geocode/?name=Intrepid%20Sea,Air%20&%20Space%20Museum&city=NYC","https://www.google.com/maps/search/Intrepid+Sea,Air+&+Space+Museum,+NYC/",way,265357846,,#N/A,,-73.99931544,40.76460624,Intrepid Sea Museum,,Q952270,"en:Intrepid Sea, Air & Space Museum"
NYC,OSM,,Tourism,Jacqueline Kennedy Onassis Reservoir,杰奎琳肯尼迪奥纳西斯水库,https://batpad.github.io/quick-geocode/?name=Jacqueline%20Kennedy%20Onassis%20Reservoir&city=NYC,"https://www.google.com/maps/search/Jacqueline+Kennedy+Onassis+Reservoir,+NYC/",way,6678417,,#N/A,,-73.962078,40.7854802,Jacqueline Kennedy Onassis Reservoir,,Q1190219,en:Jacqueline Kennedy Onassis Reservoir
NYC,OSM,,Tourism,Jewish Museum,犹太博物馆,https://batpad.github.io/quick-geocode/?name=Jewish%20Museum&city=NYC,"https://www.google.com/maps/search/Jewish+Museum,+NYC/",way,266940107,,#N/A,,-73.957186,40.7854051,Jewish Museum,,,en:Jewish Museum (New York)
NYC,OSM,,Tourism,Metropolitan Museum of Art,大都会艺术博物馆,https://batpad.github.io/quick-geocode/?name=Metropolitan%20Museum%20of%20Art&city=NYC,"https://www.google.com/maps/search/Metropolitan+Museum+of+Art,+NYC/",relation,3698894,,#N/A,,-73.96404774,40.77944136,Metropolitan Museum of Art,,Q160236,en:Metropolitan Museum of Art
NYC,OSM,,Tourism,New York Historical Society,纽约历史协会,https://batpad.github.io/quick-geocode/?name=New%20York%20Historical%20Society&city=NYC,"https://www.google.com/maps/search/New+York+Historical+Society,+NYC/",relation,3606825,,#N/A,,-73.97408982,40.77925047,New York Historical Society,,Q1059456,en:New-York Historical Society
NYC,OSM,,Tourism,Rose Center for Earth and Space,罗丝地球环境科学中心,https://batpad.github.io/quick-geocode/?name=Rose%20Center%20for%20Earth%20and%20Space&city=NYC,"https://www.google.com/maps/search/Rose+Center+for+Earth+and+Space,+NYC/",way,388436810,"https://www.google.com/maps/place/Rose+Center+for+Earth+%26+Space/@40.7815438,-73.9732431,17z/data=!3m1!4b1!4m5!3m4!1s0x89c2588fe8d6d0a3:0xb292c76c2ac848f1!8m2!3d40.7815438!4d-73.9732431",http://www.openstreetmap.org/?mlat=40.7815438&mlon=-73.9732431#map=18/40.7815438/-73.9732431&layers=D,,-73.9732729,40.7814411,Rose Center,,Q217717,en:American Museum of Natural History
NYC,OSM,,Tourism,Schomburg Center for Research in Black Culture,尚博格黑人文化研究中心,https://batpad.github.io/quick-geocode/?name=Schomburg%20Center%20for%20Research%20in%20Black%20Culture&city=NYC,"https://www.google.com/maps/search/Schomburg+Center+for+Research+in+Black+Culture,+NYC/",way,271825823,,#N/A,,-73.94024723,40.81439483,Schomburg Center,,Q1060566,en:Schomburg Center for Research in Black Culture
NYC,OSM,,Tourism,The Ziegfeld,齐格菲尔德,https://batpad.github.io/quick-geocode/?name=The%20Ziegfeld&city=NYC,"https://www.google.com/maps/search/The+Ziegfeld,+NYC/",node,2708133516,"https://www.google.com/maps/place/Bow+Tie+Cinemas+Ziegfeld+Theater/@40.7631786,-73.9798106,17z/data=!3m1!4b1!4m5!3m4!1s0x89c258f9b3b4fb55:0xe44d5fa3a6e019f2!8m2!3d40.7631786!4d-73.9798106",http://www.openstreetmap.org/?mlat=40.7631786&mlon=5fa3a6e019f2!8m2!/?mlat=40.7631786&mlon=-73.9798106#map=18/40.7631786/-73.9798106&layers=D,,-73.96742,40.76565,The Ziegfeld,aproximately here,,en:Ziegfeld Theatre
NYC,OSM,,Tourism,Washington Square Park,华盛顿广场公园,https://batpad.github.io/quick-geocode/?name=Washington%20Square%20Park&city=NYC,"https://www.google.com/maps/search/Washington+Square+Park,+NYC/",way,22899302,,#N/A,,-73.9975953,40.7308858,Washington Square Park,,Q909592,en:Washington Square Park
NYC,OSM,,Tourism,Whitney Museum of American Art,惠特尼美洲艺术博物馆,https://batpad.github.io/quick-geocode/?name=Whitney%20Museum%20of%20American%20Art&city=NYC,"https://www.google.com/maps/search/Whitney+Museum+of+American+Art,+NYC/",way,288749896,,#N/A,,-74.0088867,40.7396201,Whitney Museum,,Q639791,en:Whitney Museum of American Art
Osaka,OSM,Bharata,Shopping,Namba Parks,难波公园,https://batpad.github.io/quick-geocode/?name=Namba%20Parks&city=Osaka,"https://www.google.com/maps/search/Namba+Parks,+Osaka/",way,148650329,,#N/A,quick-geocode,,,,,,ja:なんばパークス
Osaka,OSM,Bharata,Shopping,Nipponbashi,日本桥（大阪）,https://batpad.github.io/quick-geocode/?name=Nipponbashi&city=Osaka,"https://www.google.com/maps/search/Nipponbashi,+Osaka/",node,538718325,,#N/A,quick-geocode,,,,,,ja:日本橋駅 (大阪府)
Osaka,OSM,Bharata,Tourism,Dotonbori,道顿堀,https://batpad.github.io/quick-geocode/?name=Dotonbori&city=Osaka,"https://www.google.com/maps/search/Dotonbori,+Osaka/",node,4029007869,"https://www.google.com/maps/place/Dotonbori/@34.6685498,135.5006876,18z/data=!4m8!1m2!2m1!1sDotonbori,+Osaka!3m4!1s0x0:0xb8bb1326b48ba590!8m2!3d34.6686071!4d135.5026731",http://www.openstreetmap.org/?mlat=34.6686071&mlon=135.5026731#map=18/34.6685498/135.5006876&layers=D18z/data=!4m8!1m2!2m1!1sDotonbori&layers=D,google,,,,,,ja:道頓堀
Osaka,OSM,Bharata,Tourism,Open-Air Museum of Old Japanese Farmhouses,日本民家集落博物馆,https://batpad.github.io/quick-geocode/?name=Open-Air%20Museum%20of%20Old%20Japanese%20Farmhouses&city=Osaka,"https://www.google.com/maps/search/Open-Air+Museum+of+Old+Japanese+Farmhouses,+Osaka/",node,1422999883,,#N/A,quick-geocode,,,,,,ja:日本民家集落博物館
Osaka,OSM,Bharata,Tourism,Osaka Prefectural Sayamaike Museum,狭山池博物馆,https://batpad.github.io/quick-geocode/?name=Osaka%20Prefectural%20Sayamaike%20Museum&city=Osaka,"https://www.google.com/maps/search/Osaka+Prefectural+Sayamaike+Museum,+Osaka/",way,127496799,,#N/A,quick-geocode,,,,,,ja:奈良県立美術館
Osaka,OSM,Bharata,Tourism,Osaka Shochikuza,大阪松竹座,https://batpad.github.io/quick-geocode/?name=Osaka%20Shochikuza&city=Osaka,"https://www.google.com/maps/search/Osaka+Shochikuza,+Osaka/",way,174740756,"https://www.google.com/maps/place/Osaka+Shochikuza/@34.6683966,135.5008409,17z/data=!3m1!4b1!4m5!3m4!1s0x6000e7139d7a3315:0xa4e7422c7b98e7a8!8m2!3d34.6683966!4d135.5008409",http://www.openstreetmap.org/?mlat=34.6683966&mlon=135.5008409#map=18/34.6683966/135.5008409&layers=D,google,,,,,,ja:大阪松竹座
Osaka,OSM,Bharata,Tourism,Shinsaibashi,心斋桥,https://batpad.github.io/quick-geocode/?name=Shinsaibashi&city=Osaka,"https://www.google.com/maps/search/Shinsaibashi,+Osaka/",node,534133907,,#N/A,quick-geocode,,,,,,ja:心斎橋駅
Osaka,OSM,Bharata,Tourism,Tenma Bridge,天满桥,https://batpad.github.io/quick-geocode/?name=Tenma%20Bridge&city=Osaka,"https://www.google.com/maps/search/Tenma+Bridge,+Osaka/",node,3980099245,,#N/A,quick-geocode,,,,,,ja:天満橋駅
Osaka,OSM,,Tourism,Tennoji Park,天王寺公园,https://batpad.github.io/quick-geocode/?name=Tennoji%20Park&city=Osaka,"https://www.google.com/maps/search/Tennoji+Park,+Osaka/",way,170693374,,#N/A,overpass,,,,,,ja:天王寺公園
Osaka,OSM,,Tourism,Tennoji Zoo,天王寺动物园,https://batpad.github.io/quick-geocode/?name=Tennoji%20Zoo&city=Osaka,"https://www.google.com/maps/search/Tennoji+Zoo,+Osaka/",node,1422989286,,#N/A,overpass,,,,,,ja:天王寺動物園
Osaka,OSM,Bharata,Tourism,The Japan Folk Crafts Museum,大阪日本民艺馆,https://batpad.github.io/quick-geocode/?name=The%20Japan%20Folk%20Crafts%20Museum&city=Osaka,"https://www.google.com/maps/search/The+Japan+Folk+Crafts+Museum,+Osaka/",node,1420781094,"https://www.google.co.in/maps/place/The+Japan+Folk+Crafts+Museum/@35.660829,139.6792134,15z/data=!4m5!3m4!1s0x0:0x737f4ccc575fff9f!8m2!3d35.660829!4d139.6792134",http://www.openstreetmap.org/?mlat=35.660829&mlon=139.6792134#map=18/35.660829/139.6792134&layers=D,google,,,,,,ja:日本民藝館
Paris,OSM,Abhishek,Hotel,InterContinental Paris-Le Grand,洲际巴黎大酒店,https://batpad.github.io/quick-geocode/?name=InterContinental%20Paris-Le%20Grand&city=Paris,"https://www.google.com/maps/search/InterContinental+Paris-Le+Grand,+Paris/",node,274261929,,#N/A,quick-geocode,,,,,,fr:InterContinental Paris Le Grand
Paris,OSM,Abhishek,Hotel,Shangri-La Hotel-Paris,香格里拉巴黎大酒店,https://batpad.github.io/quick-geocode/?name=Shangri-La%20Hotel-Paris&city=Paris,"https://www.google.com/maps/search/Shangri-La+Hotel-Paris,+Paris/",node,2188238939,,#N/A,,,,,,,fr:Hôtel particulier de Roland Bonaparte
Paris,OSM,Abhishek,Restaurant,Café les Deux Moulins,双风车咖啡馆,https://batpad.github.io/quick-geocode/?name=Café%20les%20Deux%20Moulins&city=Paris,"https://www.google.com/maps/search/Café+les+Deux+Moulins,+Paris/",node,408952536,,#N/A,quick-geocode,,,,,Q2593762,
Paris,OSM,Abhishek,Shopping,Carrousel du Louvre,卢浮宫卡鲁塞勒商廊,https://batpad.github.io/quick-geocode/?name=Carrousel%20du%20Louvre&city=Paris,"https://www.google.com/maps/search/Carrousel+du+Louvre,+Paris/",way,278497602,,#N/A,quick-geocode,,,,category is a shopping mall,,fr:Carrousel du Louvre
Paris,OSM,Abhishek,Shopping,Galeries Lafayette,老佛爷百货公司,https://batpad.github.io/quick-geocode/?name=Galeries%20Lafayette&city=Paris,"https://www.google.com/maps/search/Galeries+Lafayette,+Paris/",way,69224062,,#N/A,,,,,,,fr:Galeries Lafayette Haussmann
Paris,OSM,Abhishek,Shopping,Louis Vuitton Boutique,Louis Vuitton（香榭丽舍店）,https://batpad.github.io/quick-geocode/?name=Louis%20Vuitton%20Boutique&city=Paris,"https://www.google.com/maps/search/Louis+Vuitton+Boutique,+Paris/",node,3584425121,,#N/A,quick-geocode,,,,,,en:Louis Vuitton
Paris,OSM,Abhishek,Restaurant,Shakespeare and Company,莎士比亚书店,https://batpad.github.io/quick-geocode/?name=Shakespeare%20and%20Company&city=Paris,"https://www.google.com/maps/search/Shakespeare+and+Company,+Paris/",node,251373380,,#N/A,quick-geocode,,,,,,fr:Shakespeare and Company
Paris,OSM,Abhishek,Tourism,Arc de Triomphe,凯旋门,https://batpad.github.io/quick-geocode/?name=Arc%20de%20Triomphe&city=Paris,"https://www.google.com/maps/search/Arc+de+Triomphe,+Paris/",way,226413508,,#N/A,quick-geocode,,,,,Q64436,fr:Arc de triomphe de l'Étoile
Paris,OSM,Abhishek,Tourism,Assemblée Nationale,波旁宫（国民议会）,https://batpad.github.io/quick-geocode/?name=Assemblée%20Nationale&city=Paris,"https://www.google.com/maps/search/Assemblée+Nationale,+Paris/",way,175448742,,#N/A,quick-geocode,,,,,,fr:Assemblée nationale (France)
Paris,OSM,Abhishek,Tourism,Basilica of the Sacred Heart,圣心教堂,https://batpad.github.io/quick-geocode/?name=Basilica%20of%20the%20Sacred%20Heart&city=Paris,"https://www.google.com/maps/search/Basilica+of+the+Sacred+Heart,+Paris/",way,23762981,,#N/A,osm-nominatim,,,,,Q28785,fr:Basilique du Sacré-Cœur de Montmartre
Paris,OSM,Abhishek,Tourism,Cimetière du Père Lachaise,拉雪兹公墓,https://batpad.github.io/quick-geocode/?name=Cimetière%20du%20Père%20Lachaise&city=Paris,"https://www.google.com/maps/search/Cimetière+du+Père+Lachaise,+Paris/",way,13859706,,#N/A,quick-geocode,,,,,Q311,fr:Cimetière du Père-Lachaise
Paris,OSM,Abhishek,Tourism,Disneyland Paris,巴黎迪士尼乐园,https://batpad.github.io/quick-geocode/?name=Disneyland%20Paris&city=Paris,"https://www.google.com/maps/search/Disneyland+Paris,+Paris/",way,205732748,"https://www.google.co.in/maps/place/Disneyland+Paris/@48.8722344,2.7758079,15z/data=!4m13!1m7!3m6!1s0x0:0x57faf8cb6310e660!2sDisneyland+Paris!3b1!8m2!3d48.8722344!4d2.7758079!3m4!1s0x0:0x57faf8cb6310e660!8m2!3d48.8722344!4d2.7758079",http://www.openstreetmap.org/?mlat=48.8722344&mlon=2.7758079!3m4!1s0x0:0x57faf8cb6310e660!8m2!/?mlat=48.8722344&mlon=2.7758079!3m4!1s0x0:0x57faf8cb6310e660!8m2!/?mlat=48.8722344&mlon=2.7758079#map=18/48.8722344/2.7758079&layers=D,osm-nominatim,,,,,,fr:Disneyland Paris
Paris,OSM,Abhishek,Tourism,église St-étienne du Mont,圣伊田居孟教堂,https://batpad.github.io/quick-geocode/?name=église%20St-étienne%20du%20Mont&city=Paris,"https://www.google.com/maps/search/église+St-étienne+du+Mont,+Paris/",way,55343672,,#N/A,quick-geocode,,,,,Q583251,fr:Église Saint-Étienne-du-Mont
Paris,OSM,Abhishek,Tourism,Eiffel Tower,埃菲尔铁塔,https://batpad.github.io/quick-geocode/?name=Eiffel%20Tower&city=Paris,"https://www.google.com/maps/search/Eiffel+Tower,+Paris/",way,5013364,,#N/A,quick-geocode,,,,,Q243,fr:Tour Eiffel
